label,area,filled_area,convex_area,major_axis_length,minor_axis_length,filename
45,5.0,5.0,6.0,4.34169545110285,1.2765894445250698,conta07_aug.tif
46,1.0,1.0,1.0,0.0,0.0,conta07_aug.tif
47,1.0,1.0,1.0,0.0,0.0,conta07_aug.tif
48,8.0,8.0,8.0,3.4641016151377544,2.7386127875258306,conta07_aug.tif
49,30.0,30.0,55.0,18.770455864421976,3.059227930487596,conta07_aug.tif
50,1.0,1.0,1.0,0.0,0.0,conta07_aug.tif
51,1.0,1.0,1.0,0.0,0.0,conta07_aug.tif
1,2.0,2.0,2.0,2.8284271247461903,0.0,limpo01.tif
2,28848.0,28848.0,30167.0,205.81343154479578,183.97831617127784,limpo01.tif
3,61.0,61.0,66.0,13.18746923797394,6.482592563716707,limpo01.tif
4,20.0,20.0,26.0,8.16500657235102,3.6404213593298036,limpo01.tif
5,12.0,12.0,18.0,9.655792913628968,1.88240298206584,limpo01.tif
6,7.0,7.0,7.0,8.0,0.0,limpo01.tif
7,11.0,11.0,13.0,6.74931065175226,1.9751838346566482,limpo01.tif
8,1.0,1.0,1.0,0.0,0.0,limpo01.tif
9,38148.0,38149.0,41226.0,328.09113678725606,154.4596875419136,limpo01.tif
10,13758.0,13759.0,14925.0,197.31262434774283,95.18585150206303,limpo01.tif
11,130.0,130.0,237.0,21.14697891658431,15.089965468796398,limpo01.tif
12,1.0,1.0,1.0,0.0,0.0,limpo01.tif
13,8.0,8.0,10.0,5.43414796321757,2.1142459445055897,limpo01.tif
14,12.0,12.0,15.0,6.697678971971569,2.315883980391094,limpo01.tif
15,68309.0,68309.0,72579.0,379.476518051741,238.6943747864723,limpo01.tif
16,1.0,1.0,1.0,0.0,0.0,limpo01.tif
17,31960.0,31960.0,34615.0,238.0097317140754,181.23176085363943,limpo01.tif
18,16.0,16.0,20.0,10.283429666700009,1.9845841604815155,limpo01.tif
19,1.0,1.0,1.0,0.0,0.0,limpo01.tif
20,890.0,890.0,1120.0,58.16574438686914,23.48588923055843,limpo01.tif
21,4.0,4.0,4.0,4.47213595499958,0.0,limpo01.tif
22,8.0,8.0,9.0,6.264845376455404,1.6588286255986004,limpo01.tif
23,40575.0,40575.0,49965.0,309.0992594573895,185.24582015250405,limpo01.tif
24,39.0,39.0,44.0,11.77221263355013,4.290275364348503,limpo01.tif
25,17775.0,17775.0,20044.0,178.78662027726344,134.86059795215604,limpo01.tif
26,41968.0,42117.0,44930.0,300.48975195252814,187.92741275440358,limpo01.tif
27,1540.0,1540.0,1762.0,72.80016239378513,29.615777851610368,limpo01.tif
28,14350.0,14571.0,21345.0,291.02498301611854,94.31445943589821,limpo01.tif
29,27343.0,27343.0,28321.0,248.89849170333682,147.70187855744862,limpo01.tif
30,27026.0,27026.0,28676.0,224.7723925137235,158.77245471401122,limpo01.tif
31,266.0,278.0,328.0,29.89639753977781,14.626175641459568,limpo01.tif
32,28088.0,28088.0,29532.0,251.55043885674334,152.73892269079346,limpo01.tif
33,31129.0,31284.0,37616.0,228.80577373248724,200.60883875223846,limpo01.tif
34,29279.0,29279.0,31257.0,232.9269621324094,164.27194000168467,limpo01.tif
35,33380.0,33380.0,36065.0,266.50259925729654,163.61000650060322,limpo01.tif
36,372.0,372.0,636.0,35.73194917387568,20.211671283672885,limpo01.tif
37,14388.0,14388.0,15295.0,198.30836993144706,96.42121409143485,limpo01.tif
38,31745.0,31745.0,32916.0,274.8658097952549,151.6413893631223,limpo01.tif
39,93.0,93.0,123.0,23.95303949792942,6.262060144214457,limpo01.tif
40,82.0,82.0,82.0,47.32863826479693,2.0,limpo01.tif
41,4.0,4.0,5.0,5.495947704432125,0.8913802949063088,limpo01.tif
42,6031.0,6031.0,6771.0,135.20903217127852,68.35044379903323,limpo01.tif
43,210.0,210.0,260.0,34.13101073665663,9.752641457127499,limpo01.tif
44,20.0,20.0,24.0,6.122885455137532,4.744499310071112,limpo01.tif
45,1.0,1.0,1.0,0.0,0.0,limpo01.tif
46,9.0,9.0,10.0,4.713432721951591,2.6491734327655068,limpo01.tif
47,13.0,13.0,15.0,6.213564999441189,2.856718531278532,limpo01.tif
48,1.0,1.0,1.0,0.0,0.0,limpo01.tif
1,32016.0,32016.0,33107.0,275.98484542892555,151.85987894531783,limpo01_aug.tif
2,6081.0,6081.0,7157.0,136.20231718781216,69.57848894379215,limpo01_aug.tif
3,54262.0,54262.0,79183.0,415.9063800902219,222.34949003996957,limpo01_aug.tif
4,32784.0,32786.0,34846.0,258.71588365194367,164.6227932219181,limpo01_aug.tif
5,10.0,10.0,11.0,4.09878030638384,3.098386676965933,limpo01_aug.tif
6,268.0,268.0,433.0,52.34428409957963,11.029919559477744,limpo01_aug.tif
7,79.0,79.0,94.0,20.861500234601927,4.945450220798426,limpo01_aug.tif
8,34.0,34.0,40.0,13.274966257218942,3.4994083935706404,limpo01_aug.tif
9,8.0,8.0,11.0,7.6029358933436,1.3020621343497991,limpo01_aug.tif
10,43946.0,43975.0,61031.0,407.235490039504,195.04868727079847,limpo01_aug.tif
11,28140.0,28140.0,29528.0,253.12086659183822,152.18329311804152,limpo01_aug.tif
12,28.0,28.0,32.0,20.40364562286197,1.7371746915352235,limpo01_aug.tif
13,70.0,70.0,102.0,15.143153466416893,7.739904881995772,limpo01_aug.tif
14,10.0,10.0,11.0,4.244901238393524,3.108184916681298,limpo01_aug.tif
15,2.0,2.0,2.0,2.8284271247461903,0.0,limpo01_aug.tif
16,24.0,24.0,30.0,8.268919785333273,4.234444608125068,limpo01_aug.tif
17,26964.0,26964.0,28842.0,224.57657042721905,158.64493589364326,limpo01_aug.tif
18,41930.0,41943.0,44898.0,300.14991130496503,188.03898117340546,limpo01_aug.tif
19,1.0,1.0,1.0,0.0,0.0,limpo01_aug.tif
20,2.0,2.0,2.0,2.0,0.0,limpo01_aug.tif
21,37.0,37.0,46.0,10.38449631936601,5.069718559587346,limpo01_aug.tif
22,27111.0,27111.0,28083.0,246.63268577562965,147.86383586518014,limpo01_aug.tif
23,41549.0,41647.0,49824.0,308.05381659460426,187.3982075349697,limpo01_aug.tif
24,2.0,2.0,2.0,2.0,0.0,limpo01_aug.tif
25,1.0,1.0,1.0,0.0,0.0,limpo01_aug.tif
26,8.0,8.0,9.0,6.366269644280173,1.4901714050124566,limpo01_aug.tif
27,17276.0,17276.0,19235.0,177.06144885254167,131.87321355031736,limpo01_aug.tif
28,1407.0,1407.0,1530.0,66.00766332821095,29.477494541507298,limpo01_aug.tif
29,234.0,234.0,242.0,26.984266586980066,12.10609419256088,limpo01_aug.tif
30,32068.0,32068.0,34807.0,237.36223467913962,182.6151648741834,limpo01_aug.tif
31,68503.0,68503.0,73108.0,380.1243699180582,239.37435391054032,limpo01_aug.tif
32,19785.0,19785.0,31632.0,344.99662709576666,114.18074771263011,limpo01_aug.tif
33,9.0,9.0,11.0,5.5871156201977,2.2649101657435664,limpo01_aug.tif
34,356.0,356.0,404.0,27.11026652814661,19.020981736231327,limpo01_aug.tif
35,986.0,988.0,1086.0,58.57923713796816,22.923439197309808,limpo01_aug.tif
36,57775.0,58706.0,61461.0,387.345448013109,199.61477442155802,limpo01_aug.tif
37,38281.0,38287.0,41832.0,329.61663299137166,154.28790003307898,limpo01_aug.tif
38,36158.0,36160.0,38029.0,294.30115297092107,167.76325724336152,limpo01_aug.tif
39,13823.0,13823.0,15002.0,197.18744994095752,94.85322150938043,limpo01_aug.tif
40,1.0,1.0,1.0,0.0,0.0,limpo01_aug.tif
41,28773.0,28773.0,29984.0,205.9705859198656,183.22441473563237,limpo01_aug.tif
42,19139.0,19139.0,20904.0,220.0441235166786,118.4767413136708,limpo01_aug.tif
43,48.0,48.0,56.0,23.915835211130048,2.7012432402434703,limpo01_aug.tif
44,1718.0,1718.0,1995.0,56.511737924548754,44.106755941868634,limpo01_aug.tif
45,1.0,1.0,1.0,0.0,0.0,limpo01_aug.tif
46,22.0,22.0,28.0,10.458637889141295,3.2936755247740805,limpo01_aug.tif
47,166.0,166.0,216.0,23.76310973304554,9.839342263049103,limpo01_aug.tif
48,1.0,1.0,1.0,0.0,0.0,limpo01_aug.tif
49,41.0,41.0,57.0,12.693386624696647,5.832574346153532,limpo01_aug.tif
50,32.0,32.0,40.0,11.219576266811071,4.057691263909779,limpo01_aug.tif
1,47977.0,47983.0,50167.0,276.21794559314856,224.69901370736002,limpo02.tif
2,6.0,6.0,6.0,3.265986323710904,2.0,limpo02.tif
3,93663.0,94876.0,119078.0,585.8774208771678,239.04729211901258,limpo02.tif
4,1.0,1.0,1.0,0.0,0.0,limpo02.tif
5,32381.0,32381.0,36170.0,292.09358385278296,152.30009897571009,limpo02.tif
6,1318.0,1318.0,1419.0,46.66133830637918,37.53281176982852,limpo02.tif
7,12768.0,12768.0,13950.0,149.27732430821948,116.10240635780147,limpo02.tif
8,23400.0,23400.0,27523.0,212.92205542557784,153.22566364159798,limpo02.tif
9,69669.0,69789.0,79938.0,354.07746048973775,277.22018609634046,limpo02.tif
10,2.0,2.0,2.0,2.0,0.0,limpo02.tif
11,17444.0,17446.0,20147.0,255.82216254045323,92.28424231820858,limpo02.tif
12,38422.0,38474.0,40901.0,293.34039007043174,172.81486042280622,limpo02.tif
13,12.0,12.0,14.0,5.0114682266357224,3.4313372178072936,limpo02.tif
14,101854.0,101854.0,114052.0,423.38799613743356,335.23653101705946,limpo02.tif
15,1.0,1.0,1.0,0.0,0.0,limpo02.tif
16,2.0,2.0,2.0,2.0,0.0,limpo02.tif
17,3.0,3.0,4.0,3.677088528342677,0.8374020402130087,limpo02.tif
18,1.0,1.0,1.0,0.0,0.0,limpo02.tif
19,5.0,5.0,5.0,3.098386676965933,1.7888543819998317,limpo02.tif
20,13803.0,13803.0,16469.0,175.58033157201774,107.09613278051697,limpo02.tif
21,5.0,5.0,5.0,3.098386676965933,1.7888543819998317,limpo02.tif
22,17.0,17.0,20.0,6.729095404726086,3.3451252995049967,limpo02.tif
23,31630.0,31630.0,35447.0,301.05134990284074,146.961642923978,limpo02.tif
24,12.0,12.0,15.0,7.716074624047187,1.9765213989682722,limpo02.tif
25,816.0,816.0,1077.0,78.98506077920861,15.428820911767884,limpo02.tif
26,2.0,2.0,2.0,2.8284271247461903,0.0,limpo02.tif
27,168.0,168.0,280.0,34.731427385117456,8.127600123351431,limpo02.tif
28,12.0,12.0,15.0,6.287956127150156,2.8117702942237743,limpo02.tif
29,155399.0,156288.0,273968.0,1231.658185434299,270.61706106955546,limpo02.tif
30,1.0,1.0,1.0,0.0,0.0,limpo02.tif
31,30680.0,30680.0,31886.0,225.7173365399913,179.00158403327387,limpo02.tif
32,961.0,967.0,1030.0,57.89499309611901,23.291325163079158,limpo02.tif
33,115.0,115.0,126.0,49.640185073127554,2.9542067996176864,limpo02.tif
34,1.0,1.0,1.0,0.0,0.0,limpo02.tif
35,17425.0,17425.0,19095.0,187.15812751005618,126.44965477360027,limpo02.tif
36,429.0,432.0,636.0,31.725511249700382,22.92082372143521,limpo02.tif
37,227.0,227.0,293.0,30.292654068356978,12.598728034631014,limpo02.tif
38,1.0,1.0,1.0,0.0,0.0,limpo02.tif
39,3.0,3.0,3.0,2.3094010767585034,1.3333333333333333,limpo02.tif
40,1.0,1.0,1.0,0.0,0.0,limpo02.tif
41,10.0,10.0,11.0,4.098780306383839,3.098386676965933,limpo02.tif
42,1.0,1.0,1.0,0.0,0.0,limpo02.tif
1,18021.0,18021.0,20463.0,216.82989072734742,114.48547033107116,limpo02_aug.tif
2,30660.0,30660.0,31961.0,226.23151521138175,178.45703819958874,limpo02_aug.tif
3,16781.0,16781.0,18680.0,189.97092758439402,121.51908476302238,limpo02_aug.tif
4,419.0,420.0,554.0,39.30645591265285,16.06742030393545,limpo02_aug.tif
5,78744.0,78744.0,96756.0,449.10225279046784,267.27593845403834,limpo02_aug.tif
6,12312.0,12839.0,14645.0,184.79104295852116,93.86106521605195,limpo02_aug.tif
7,4.0,4.0,4.0,2.8284271247461903,1.7320508075688772,limpo02_aug.tif
8,1093.0,1093.0,1260.0,57.966804029510776,28.700288721286217,limpo02_aug.tif
9,1599.0,1599.0,1839.0,52.79673634446991,41.5536971809814,limpo02_aug.tif
10,62665.0,62665.0,72516.0,441.93582763646594,203.92122380480365,limpo02_aug.tif
11,82.0,82.0,99.0,17.481787910172404,7.004405036621703,limpo02_aug.tif
12,24.0,24.0,35.0,11.246143412404582,3.2053483972306385,limpo02_aug.tif
13,2.0,2.0,2.0,2.0,0.0,limpo02_aug.tif
14,132.0,132.0,147.0,20.778379322504833,9.228354891166747,limpo02_aug.tif
15,31500.0,31500.0,34391.0,299.7658623579617,145.53778882570177,limpo02_aug.tif
16,14.0,14.0,15.0,9.188917903643501,1.77640775015023,limpo02_aug.tif
17,43837.0,43837.0,45944.0,308.85235957040305,192.3265878863439,limpo02_aug.tif
18,48.0,48.0,70.0,19.172261975508714,3.8125427018688964,limpo02_aug.tif
19,3.0,3.0,3.0,2.3094010767585034,1.3333333333333333,limpo02_aug.tif
20,126004.0,126540.0,147965.0,562.1484874203142,318.89347976558304,limpo02_aug.tif
21,1.0,1.0,1.0,0.0,0.0,limpo02_aug.tif
22,1.0,1.0,1.0,0.0,0.0,limpo02_aug.tif
23,107.0,107.0,156.0,30.833147422440863,6.650309700882509,limpo02_aug.tif
24,2.0,2.0,2.0,2.8284271247461903,0.0,limpo02_aug.tif
25,13856.0,13856.0,15884.0,174.0160030388628,106.97360072256909,limpo02_aug.tif
26,15908.0,15914.0,19156.0,221.55666365589445,101.79753508543253,limpo02_aug.tif
27,2.0,2.0,2.0,2.8284271247461903,0.0,limpo02_aug.tif
28,3.0,3.0,3.0,2.3094010767585034,1.3333333333333333,limpo02_aug.tif
29,3.0,3.0,4.0,3.677088528342677,0.8374020402130087,limpo02_aug.tif
30,132.0,132.0,169.0,20.162960014159065,9.814652486496497,limpo02_aug.tif
31,35108.0,35108.0,38173.0,249.77547169662733,193.24269062768903,limpo02_aug.tif
32,170.0,170.0,325.0,33.61110885688519,11.341551959806065,limpo02_aug.tif
33,41.0,41.0,69.0,15.56109509820901,5.410333867962118,limpo02_aug.tif
34,2.0,2.0,2.0,2.0,0.0,limpo02_aug.tif
35,1.0,1.0,1.0,0.0,0.0,limpo02_aug.tif
36,17122.0,17122.0,19920.0,254.79776359113916,91.99080336845098,limpo02_aug.tif
37,2.0,2.0,2.0,2.0,0.0,limpo02_aug.tif
38,3.0,3.0,3.0,3.265986323710904,0.0,limpo02_aug.tif
39,18899.0,18899.0,29726.0,259.6961190073651,141.30555851863616,limpo02_aug.tif
40,12484.0,12484.0,13753.0,145.08094731206543,115.8603893371731,limpo02_aug.tif
41,38760.0,38760.0,43736.0,315.2033406256598,163.55428408711967,limpo02_aug.tif
42,10.0,10.0,13.0,7.6389517709481085,1.8017812966974553,limpo02_aug.tif
43,41.0,41.0,59.0,16.38648977319014,3.866822518199858,limpo02_aug.tif
44,437.0,438.0,685.0,33.56065108097726,25.39935670293411,limpo02_aug.tif
45,1.0,1.0,1.0,0.0,0.0,limpo02_aug.tif
46,1.0,1.0,1.0,0.0,0.0,limpo02_aug.tif
47,2.0,2.0,2.0,2.8284271247461903,0.0,limpo02_aug.tif
1,22.0,22.0,32.0,10.12021866406482,3.826097938002038,limpo03.tif
2,1.0,1.0,1.0,0.0,0.0,limpo03.tif
3,2.0,2.0,2.0,2.0,0.0,limpo03.tif
4,1.0,1.0,1.0,0.0,0.0,limpo03.tif
5,2.0,2.0,2.0,2.8284271247461903,0.0,limpo03.tif
6,29435.0,29435.0,31811.0,240.67334054294759,165.32256527583715,limpo03.tif
7,1.0,1.0,1.0,0.0,0.0,limpo03.tif
8,36058.0,36058.0,41084.0,301.44345822092373,159.03716235022318,limpo03.tif
9,1.0,1.0,1.0,0.0,0.0,limpo03.tif
10,6.0,6.0,7.0,4.363338213437162,1.65500979239906,limpo03.tif
11,30.0,30.0,36.0,9.035338057296872,4.6816900523121285,limpo03.tif
12,2.0,2.0,2.0,2.0,0.0,limpo03.tif
13,1.0,1.0,1.0,0.0,0.0,limpo03.tif
14,1.0,1.0,1.0,0.0,0.0,limpo03.tif
15,42718.0,42718.0,45402.0,340.63742642368715,161.80782291565677,limpo03.tif
16,1.0,1.0,1.0,0.0,0.0,limpo03.tif
17,9938.0,9940.0,11669.0,188.72142411698945,73.67417643217661,limpo03.tif
18,65.0,65.0,72.0,10.697940446729781,8.191580994674093,limpo03.tif
19,19.0,19.0,21.0,8.064728761025972,3.2378535664003834,limpo03.tif
20,4.0,4.0,5.0,3.4641016151377544,1.4142135623730951,limpo03.tif
21,1.0,1.0,1.0,0.0,0.0,limpo03.tif
22,103.0,103.0,150.0,23.548702090721697,7.020905212349444,limpo03.tif
23,5.0,5.0,5.0,5.656854249492381,0.0,limpo03.tif
24,1.0,1.0,1.0,0.0,0.0,limpo03.tif
25,19553.0,19562.0,23592.0,212.0853880020922,138.80177509440708,limpo03.tif
26,6898.0,6898.0,8585.0,129.38380703463466,82.25033720686626,limpo03.tif
27,35473.0,35473.0,38982.0,270.96722776322514,174.35755722270076,limpo03.tif
28,2.0,2.0,2.0,2.0,0.0,limpo03.tif
29,22.0,22.0,25.0,8.430503806850215,3.3477749772380503,limpo03.tif
30,880.0,880.0,1204.0,55.957730383052144,23.24437133603306,limpo03.tif
31,38064.0,38139.0,42488.0,277.55677030738394,198.30254525459105,limpo03.tif
32,120894.0,121284.0,148196.0,547.6561151921213,327.29848096663005,limpo03.tif
33,19.0,19.0,27.0,7.25136388310081,4.826576237702193,limpo03.tif
34,8.0,8.0,8.0,4.976979969245306,1.7971283720789095,limpo03.tif
35,1.0,1.0,1.0,0.0,0.0,limpo03.tif
36,41982.0,42264.0,45120.0,302.85238401857487,183.68629936949273,limpo03.tif
37,34421.0,34421.0,39397.0,251.57606954566842,188.99157487206188,limpo03.tif
38,13753.0,13753.0,14566.0,170.31825992399192,107.06475356260952,limpo03.tif
39,16970.0,17001.0,18917.0,175.54995103778217,129.51424783396035,limpo03.tif
40,4.0,4.0,4.0,2.8284271247461903,1.7320508075688772,limpo03.tif
41,2.0,2.0,2.0,2.0,0.0,limpo03.tif
42,10255.0,10255.0,13037.0,148.64214209750048,111.7810752318457,limpo03.tif
43,45375.0,45879.0,57465.0,429.0116314673855,164.05586456400223,limpo03.tif
44,40812.0,40812.0,42640.0,273.21637481380134,193.84933621625404,limpo03.tif
45,23.0,23.0,27.0,7.0868101142126365,4.391110144714441,limpo03.tif
46,1.0,1.0,1.0,0.0,0.0,limpo03.tif
47,1.0,1.0,1.0,0.0,0.0,limpo03.tif
48,1.0,1.0,1.0,0.0,0.0,limpo03.tif
49,85752.0,85752.0,96537.0,500.7807997478604,242.8147493421525,limpo03.tif
50,14306.0,14306.0,16708.0,200.04347326393076,108.99324330466992,limpo03.tif
51,22176.0,22226.0,25966.0,242.16680566037869,125.63263665242351,limpo03.tif
52,97.0,97.0,130.0,21.896609065369187,7.452024286815385,limpo03.tif
53,14278.0,14280.0,26077.0,261.5672078306409,122.64007952702114,limpo03.tif
54,203.0,203.0,307.0,40.44055094591768,8.245376690830382,limpo03.tif
55,1.0,1.0,1.0,0.0,0.0,limpo03.tif
56,19.0,19.0,22.0,8.664999328815592,2.8708685714635296,limpo03.tif
57,1.0,1.0,1.0,0.0,0.0,limpo03.tif
58,24.0,24.0,34.0,11.334967847169347,3.340268371332762,limpo03.tif
59,1.0,1.0,1.0,0.0,0.0,limpo03.tif
60,35778.0,35798.0,38440.0,318.0958219630186,145.85984062083728,limpo03.tif
61,1.0,1.0,1.0,0.0,0.0,limpo03.tif
62,50190.0,50190.0,55152.0,304.9863117578409,226.77553188205894,limpo03.tif
63,7395.0,7397.0,8269.0,128.0974004059823,81.67967610201522,limpo03.tif
64,1.0,1.0,1.0,0.0,0.0,limpo03.tif
65,1.0,1.0,1.0,0.0,0.0,limpo03.tif
66,3.0,3.0,3.0,3.265986323710904,0.0,limpo03.tif
67,1.0,1.0,1.0,0.0,0.0,limpo03.tif
68,5.0,5.0,7.0,3.2,2.5298221281347035,limpo03.tif
69,2.0,2.0,2.0,2.0,0.0,limpo03.tif
1,44448.0,44448.0,46277.0,275.05575661797826,210.76576913205207,limpo03_aug.tif
2,2.0,2.0,2.0,2.0,0.0,limpo03_aug.tif
3,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
4,44368.0,44377.0,47649.0,260.11256176526496,222.75484410117875,limpo03_aug.tif
5,7178.0,7178.0,8506.0,126.79809412491666,78.95926981774454,limpo03_aug.tif
6,36694.0,36714.0,39821.0,324.6025111521281,146.41764064471081,limpo03_aug.tif
7,7107.0,7107.0,7989.0,128.61443534147878,79.14435307312951,limpo03_aug.tif
8,231.0,231.0,311.0,29.09745118964524,12.137384738729125,limpo03_aug.tif
9,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
10,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
11,125.0,125.0,136.0,14.662504597720314,11.649835660722031,limpo03_aug.tif
12,772.0,772.0,1100.0,46.782728486635385,27.754590254656442,limpo03_aug.tif
13,2.0,2.0,2.0,2.0,0.0,limpo03_aug.tif
14,33212.0,33212.0,34116.0,236.96864077499697,181.31577742260575,limpo03_aug.tif
15,27006.0,27009.0,30306.0,228.13287449606224,168.47001528497026,limpo03_aug.tif
16,40781.0,40781.0,43135.0,260.12516529260586,207.51779281944852,limpo03_aug.tif
17,781.0,781.0,833.0,43.39757988462813,24.33476129310279,limpo03_aug.tif
18,7175.0,7175.0,8303.0,150.6389941191322,64.25375969431677,limpo03_aug.tif
19,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
20,40911.0,40911.0,42679.0,273.31697748426967,194.1458287141723,limpo03_aug.tif
21,45591.0,45873.0,58454.0,431.66279383807824,165.1789359496408,limpo03_aug.tif
22,14394.0,14394.0,16742.0,198.8132567348725,110.09808779165239,limpo03_aug.tif
23,17.0,17.0,19.0,6.01767038946723,3.5986487521727915,limpo03_aug.tif
24,8009.0,8009.0,8667.0,183.05293191594325,58.88436702371895,limpo03_aug.tif
25,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
26,2.0,2.0,2.0,2.8284271247461903,0.0,limpo03_aug.tif
27,5.0,5.0,5.0,3.098386676965933,1.7888543819998317,limpo03_aug.tif
28,9.0,9.0,9.0,3.885753375057407,2.7954428906961324,limpo03_aug.tif
29,28.0,28.0,30.0,8.115225145359512,4.651119946689399,limpo03_aug.tif
30,23.0,24.0,30.0,8.247643805187495,4.19908636421452,limpo03_aug.tif
31,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
32,25.0,25.0,36.0,13.138633403279004,2.802911396073939,limpo03_aug.tif
33,2.0,2.0,2.0,2.8284271247461903,0.0,limpo03_aug.tif
34,112380.0,112384.0,137703.0,502.27689590773963,335.85496870491795,limpo03_aug.tif
35,34465.0,34517.0,39474.0,252.90203820240808,187.65474294499697,limpo03_aug.tif
36,164.0,165.0,238.0,22.77726606956739,13.31400681252145,limpo03_aug.tif
37,2.0,2.0,2.0,2.0,0.0,limpo03_aug.tif
38,16682.0,16682.0,18855.0,174.15363252593605,132.58201585445613,limpo03_aug.tif
39,14043.0,14043.0,14781.0,169.84813359087389,108.82551332304732,limpo03_aug.tif
40,60.0,60.0,98.0,18.788189408303765,6.38849181314268,limpo03_aug.tif
41,38276.0,38278.0,41655.0,275.81806079647174,199.51007407249787,limpo03_aug.tif
42,42998.0,43315.0,45669.0,300.7836366943661,186.64216873633015,limpo03_aug.tif
43,35469.0,35469.0,39133.0,271.1717442947068,174.3760899081255,limpo03_aug.tif
44,19724.0,19724.0,23375.0,212.39359191144337,136.79656136881476,limpo03_aug.tif
45,2030.0,2030.0,2182.0,63.34472865802509,44.175412557791816,limpo03_aug.tif
46,16365.0,16365.0,25322.0,222.1134251220904,147.82904120817318,limpo03_aug.tif
47,25.0,25.0,31.0,12.809542012743341,2.7362078546344595,limpo03_aug.tif
48,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
49,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
50,352.0,355.0,532.0,31.871745769997453,20.212176651771117,limpo03_aug.tif
51,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
52,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
53,60.0,60.0,93.0,17.80244232666317,6.037451861804736,limpo03_aug.tif
54,42539.0,42562.0,45357.0,339.7369484593405,161.87313436641224,limpo03_aug.tif
55,15.0,15.0,21.0,11.382772426506444,2.0301184140964508,limpo03_aug.tif
56,18.0,18.0,22.0,9.051966150138439,2.5987048392303533,limpo03_aug.tif
57,5.0,5.0,6.0,4.0,2.1166010488516727,limpo03_aug.tif
58,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
59,3779.0,3779.0,4363.0,89.49866574692156,63.777172779442054,limpo03_aug.tif
60,29863.0,30042.0,31884.0,240.60249707641196,165.63011731485577,limpo03_aug.tif
61,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
62,148.0,148.0,162.0,16.949599689618193,11.636679601330345,limpo03_aug.tif
63,34924.0,35115.0,39183.0,303.81089423640424,153.52024996301287,limpo03_aug.tif
64,321.0,321.0,551.0,36.55036932015114,16.46563141896697,limpo03_aug.tif
65,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
66,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
67,8.0,8.0,9.0,5.632180985491135,1.8106731750020786,limpo03_aug.tif
68,174.0,174.0,222.0,23.117433977514747,12.924464027833194,limpo03_aug.tif
69,8.0,8.0,8.0,3.4641016151377544,2.7386127875258306,limpo03_aug.tif
70,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
71,3.0,3.0,3.0,3.265986323710904,0.0,limpo03_aug.tif
72,5.0,5.0,7.0,5.687161940617039,1.4886870259383043,limpo03_aug.tif
73,4.0,4.0,5.0,3.4641016151377544,1.4142135623730951,limpo03_aug.tif
74,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
75,39.0,39.0,54.0,13.186861478623086,4.1778561302718655,limpo03_aug.tif
76,1.0,1.0,1.0,0.0,0.0,limpo03_aug.tif
1,1.0,1.0,1.0,0.0,0.0,limpo04.tif
2,73.0,73.0,95.0,11.581391313595958,9.832339655837544,limpo04.tif
3,26.0,26.0,31.0,8.110456461054765,4.442441771452195,limpo04.tif
4,12.0,12.0,14.0,5.446711546122731,2.8284271247461903,limpo04.tif
5,1.0,1.0,1.0,0.0,0.0,limpo04.tif
6,1.0,1.0,1.0,0.0,0.0,limpo04.tif
7,1.0,1.0,1.0,0.0,0.0,limpo04.tif
8,3.0,3.0,3.0,3.265986323710904,0.0,limpo04.tif
9,96.0,97.0,150.0,15.67524821750285,13.044267429185828,limpo04.tif
10,54370.0,54370.0,58796.0,331.5573257354609,218.25105789762745,limpo04.tif
11,2.0,2.0,2.0,2.0,0.0,limpo04.tif
12,1.0,1.0,1.0,0.0,0.0,limpo04.tif
13,26.0,26.0,30.0,13.152668004317169,2.7177237889571186,limpo04.tif
14,1.0,1.0,1.0,0.0,0.0,limpo04.tif
15,166.0,166.0,196.0,20.48299014129656,10.906324460869836,limpo04.tif
16,63824.0,63931.0,79918.0,436.0135641986632,214.4598852083617,limpo04.tif
17,1.0,1.0,1.0,0.0,0.0,limpo04.tif
18,3.0,3.0,3.0,3.265986323710904,0.0,limpo04.tif
19,13.0,13.0,17.0,7.437845154189413,2.7116444596072746,limpo04.tif
20,16.0,16.0,16.0,9.38083151964686,1.984313483298443,limpo04.tif
21,54.0,54.0,66.0,14.356107011290288,5.455229628593433,limpo04.tif
22,1.0,1.0,1.0,0.0,0.0,limpo04.tif
23,4.0,4.0,5.0,3.4641016151377544,1.4142135623730951,limpo04.tif
